media,varianza,curtosis,simetria,entropia,energia,clase_id,nombre_clase
9.71159407494299,0.010006345979807265,-0.21418989117143106,-0.2310444211012875,3.028199970023915,4716.253291122382,2,atras
9.681292938716872,0.012258420689458897,-0.685266589211107,0.17324207791174315,3.1668866165211065,4686.984569296933,2,atras
9.69500854781092,0.015158969245170042,-0.47526525924591523,0.31775990907775653,3.092558296122496,4700.417485568599,2,atras
9.722655860347968,0.019583939025911545,-0.4996759425063435,0.4332742305142228,3.052558310557442,4727.481045889231,2,atras
9.702261169056719,0.022415185644355712,-0.29174770685283,0.3552140605654992,2.8192050713125125,4707.814348911509,2,atras
9.70232156997951,0.021883394556658994,-0.2108701683049783,0.40138256185541443,2.8005184247913193,4707.846362092315,2,atras
9.730133747761144,0.022122026590332525,-0.4324303195898893,0.0647318709259169,2.933911806732815,4734.881238795533,2,atras
9.719308856662117,0.04965193032820212,4.0291345831711105,-0.808926342901438,2.2435322079142384,4725.730829075944,2,atras
9.705943115510372,0.051207390545160755,3.730830629544336,-0.5178841317319528,2.3612171029559708,4712.826957603418,2,atras
9.724536311575898,0.05339847392605814,3.577059641737913,-0.6717352066942965,2.339057118811684,4731.0002474542125,2,atras
9.744107974972872,0.05600569879998485,3.2760456536723446,-0.8171524185555303,2.38669202771716,4750.182296336496,2,atras
